title,price,price_raw,currency,platform,url,image,seller,sku,category,category_hint,attributes,match_reason,search_query,subcategory,price_usd,rating,reviews_count,scraped_at,id
2026 Honor Laptop Honor Magicbook X14 X16 Laptop Thin and Light Laptop Core Ultra5 24G 1T 120Hz Eye Protection Screen 60Wh Gray,9427.47,9427.47,MAD,aliexpress,https://www.aliexpress.com/item/1005010225977330.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-17&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%219923.66%219427.47%21%21%211007.99%21957.59%21%40211b80d117787228532404388e6c3b%2112000051595353299%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=Kz6lF8oytzGX&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005010225977330%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,942.75,,0,2026-05-14T01:44:02.365992Z,1005010225977330
"2026 AMD Ryzen AI Max+395 One XPlayer Super X 14"" 2.8K AMOLED 60/120HZ Display Gaming Tablet-Laptop Hybrid Fingerprint Unlock",29647.24,29647.24,MAD,aliexpress,https://www.aliexpress.com/item/1005011574268712.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-18&pdp_ext_f=%7B%22order%22%3A%221%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2149412.06%2129647.24%21%21%215019.00%213011.40%21%40211b80d117787228532404388e6c3b%2112000055961100894%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=zo843mxL2HaV&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005011574268712%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,2964.72,,0,2026-05-14T01:44:02.366022Z,1005011574268712
Mini Computer Intel Core I9 10980HK Mini Pc Computer Intel i3 6100 Windows 11 Pro Gaming Computer 16GB RAM 1TB 2TB SSD WiFi 6 Pc,2089.68,2089.68,MAD,aliexpress,https://www.aliexpress.com/item/1005012276089601.html?aem_p4p_detail=202605131840535350822582633060000498101&algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-19&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%212985.26%212089.68%21%21%212059.37%211441.56%21%40211b80d117787228532404388e6c3b%2112000057944601647%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=thfoYQnX2rMc&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012276089601%7C_p_origin_prod%3A&search_p4p_id=202605131840535350822582633060000498101_5,,,,electronics,,{},,laptop,computer,208.97,,0,2026-05-14T01:44:02.366056Z,1005012276089601
16+16 inch Dual Screen Laptop Intel i7-1360P Windows 11 2*DDR4 MAX 64GB M.2 2280 2TB SSD WIFI Double Screen Laptop Computer,8336.65,8336.65,MAD,aliexpress,https://www.aliexpress.com/item/1005006845324263.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-20&pdp_ext_f=%7B%22order%22%3A%2224%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2113894.35%218336.65%21%21%211411.31%21846.79%21%40211b80d117787228532404388e6c3b%2112000038493854916%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=0NUtSjoQyjlC&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005006845324263%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,833.66,,0,2026-05-14T01:44:02.366086Z,1005006845324263
"Touch Screen Laptop Computer Windows 11 Office Study Notebook PC Intel Celeron N4020 8GB DDR4 512GB SSD 1920*1080P 11.6"" Laptops",4464.94,4464.94,MAD,aliexpress,https://www.aliexpress.com/item/1005011531255538.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-21&pdp_ext_f=%7B%22order%22%3A%221%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%219384.01%214464.94%21%21%216473.52%213080.12%21%40211b80d117787228532404388e6c3b%2112000055887190886%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=dScU6kzQDFb0&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005011531255538%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,446.49,,0,2026-05-14T01:44:02.366117Z,1005011531255538
New 14 inch Slim Cheap Notebook Laptop 12GB RAM 1TB/512GB/256GB SSD Windows 10 Quad Core School Netbook Laptops,1826.24,1826.24,MAD,aliexpress,https://www.aliexpress.com/item/1005005585145947.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-22&pdp_ext_f=%7B%22order%22%3A%2241%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%212608.92%211826.24%21%21%21265.00%21185.50%21%40211b80d117787228532404388e6c3b%2112000033655470892%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=xQDmpzrPi39c&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005005585145947%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,182.62,,0,2026-05-14T01:44:02.366145Z,1005005585145947
16.1 Inch Gaming Laptop Computer RTX4050 6G Intel Core i9-13900H i9-10885H windows11 RAM Max 64GB DDR4 2*M.2 NVME 4TB SSD WiFi,5668.75,5668.75,MAD,aliexpress,https://www.aliexpress.com/item/1005006515327875.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-24&pdp_ext_f=%7B%22order%22%3A%22146%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%219447.85%215668.75%21%21%21959.66%21575.80%21%40211b80d117787228532404388e6c3b%2112000041081804496%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=SrkvPWLpAmHI&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005006515327875%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,566.88,,0,2026-05-14T01:44:02.366205Z,1005006515327875
360° Rotating 14.0'' IPS Touch Screen 32G 128G-1T N95 Windows 11 Notebook 4 In 1 Business Office Slim LAPTOP Touch ID,4515.91,4515.91,MAD,aliexpress,https://www.aliexpress.com/item/1005006813279365.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-25&pdp_ext_f=%7B%22order%22%3A%227%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%216842.28%214515.91%21%21%21695.00%21458.70%21%40211b80d117787228532404388e6c3b%2112000038388807221%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=jkuKrGmP43Bn&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005006813279365%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,451.59,,0,2026-05-14T01:44:02.366241Z,1005006813279365
OneXPlayer X1 Air 3 In 1 Handheld Gaming Laptop Intel Ultra 7 258 Gen Portable Pocket PC RGB High Refresh Screen Game Notebook,33571.45,33571.45,MAD,aliexpress,https://www.aliexpress.com/item/1005012143012308.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-26&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2133571.45%2133571.45%21%21%213410.00%213410.00%21%40211b80d117787228532404388e6c3b%2112000057632412544%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=qNEw1KjE63CI&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012143012308%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,3357.14,,0,2026-05-14T01:44:02.366274Z,1005012143012308
"HONOR MagicBook X16 2025 Laptop Intel Core i5-13420H i7-13620H RAM 16GB SSD 512GB 1TB 16""Inch FHD Notebook Ultrabook Computer PC",8238.79,8238.79,MAD,aliexpress,https://www.aliexpress.com/item/1005008365214526.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-28&pdp_ext_f=%7B%22order%22%3A%2215%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%218493.58%218238.79%21%21%21862.73%21836.85%21%40211b80d117787228532404388e6c3b%2112000044730503925%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=KXJs3DSyS9zs&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005008365214526%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,823.88,,0,2026-05-14T01:44:02.366336Z,1005008365214526
"15.6"" AMD Ryzen R5 R7 gaming laptops portable notebook computer pc i7 16GB DDR4 1TB IPS Backlit Keyboard Fingerprint Recognition",5080.04,5080.04,MAD,aliexpress,https://www.aliexpress.com/item/1005009554379707.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-29&pdp_ext_f=%7B%22order%22%3A%2222%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%215080.04%215080.04%21%21%213504.44%213504.44%21%40211b80d117787228532404388e6c3b%2112000049450430349%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=xmEMFqdUljkW&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009554379707%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,508.0,,0,2026-05-14T01:44:02.366369Z,1005009554379707
"16"" Gaming Laptop intel Core i7-6700HQ GTX 1060 6GB Notebook PC IPS 1920*1200 Ram 16GB 512GB 1TB SSD Windows 11 Pro Laptop Gamer",4662.59,4662.59,MAD,aliexpress,https://www.aliexpress.com/item/1005009407318221.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-30&pdp_ext_f=%7B%22order%22%3A%2235%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%214908.03%214662.59%21%21%21498.53%21473.60%21%40211b80d117787228532404388e6c3b%2112000049550605188%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=BPc73s9voorY&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009407318221%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,466.26,,0,2026-05-14T01:44:02.366402Z,1005009407318221
Windows 11 intel i9 MINI PC Intel Core i9 10980HK/Core i3 6100U MINI Host 16GB DDR4 2048GB SSD WIFI 6 BT5.2 Gaming MINI PC,2051.06,2051.06,MAD,aliexpress,https://www.aliexpress.com/item/1005011715426627.html?aem_p4p_detail=202605131840535350822582633060000498101&algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-31&pdp_ext_f=%7B%22order%22%3A%2252%22%2C%22spu_best_type%22%3A%22price%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%213216.07%212051.06%21%21%212218.59%211414.91%21%40211b80d117787228532404388e6c3b%2112000056331082387%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=zJ7ub8ZKFpk3&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005011715426627%7C_p_origin_prod%3A&search_p4p_id=202605131840535350822582633060000498101_8,,,,electronics,,{},,laptop,computer,205.11,,0,2026-05-14T01:44:02.366433Z,1005011715426627
15.6 inch Cheap Portable Laptop Intel N95 With GeForce MX 330 2G 32GB RAM 2TB SSD Business Office Laptop Notebooks Windows 11,3174.82,3174.82,MAD,aliexpress,https://www.aliexpress.com/item/1005009885336342.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-32&pdp_ext_f=%7B%22order%22%3A%221%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%215381.08%213174.82%21%21%21546.58%21322.48%21%40211b80d117787228532404388e6c3b%2112000050478002087%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=pzPSVVjxOWb9&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009885336342%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,317.48,,0,2026-05-14T01:44:02.366465Z,1005009885336342
CRELANDER X16 Double Screen Laptops 16 Inch + 14 Inch Touch Screen intel core i7-9750 Windows 11 Portable PC Notebook Computer,18285.61,18285.61,MAD,aliexpress,https://www.aliexpress.com/item/1005005123623513.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-33&pdp_ext_f=%7B%22order%22%3A%227%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2118285.61%2118285.61%21%21%211857.35%211857.35%21%40211b80d117787228532404388e6c3b%2112000031752896461%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=1oYufwiqCk73&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005005123623513%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,1828.56,,0,2026-05-14T01:44:02.366498Z,1005005123623513
15.6 inch Laptop Intel Core i7-1255U i9-12900H Ultrabook Computer 2*DDR4 MAX 64GB RAM 2*M.2 2TB SSD Notebook Fingerprint unlock,5454.33,5454.33,MAD,aliexpress,https://www.aliexpress.com/item/1005003462862011.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-34&pdp_ext_f=%7B%22order%22%3A%228%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%219090.48%215454.33%21%21%21923.36%21554.02%21%40211b80d117787228532404388e6c3b%2112000046030470942%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=Ud6ygKZwMnQJ&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005003462862011%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,545.43,,0,2026-05-14T01:44:02.366529Z,1005003462862011
2026 Mini PC Intel Core i9 10980HK Intel N150 Windows 11 16GB 32GB RAM 1TB 2TB SSD 4KHD Pocket Desktop PC Gaming Computer WiFi 6,2043.11,2043.11,MAD,aliexpress,https://www.aliexpress.com/item/1005011555487441.html?aem_p4p_detail=202605131840535350822582633060000498101&algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-35&pdp_ext_f=%7B%22order%22%3A%22113%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%213203.83%212043.11%21%21%212210.15%211409.43%21%40211b80d117787228532404388e6c3b%2112000057966076996%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=sA1pbECM0I6h&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005011555487441%7C_p_origin_prod%3A&search_p4p_id=202605131840535350822582633060000498101_9,,,,electronics,,{},,laptop,computer,204.31,,0,2026-05-14T01:44:02.366563Z,1005011555487441
CHUWI MiniBook X N150 Laptop 10.51 Inch 16GB /12GB RAM 512GB SSD 2-in-1 Yoga Mode Intel Windows 11 Notebook 360° Flipable WiFi 6,7466.04,7466.04,MAD,aliexpress,https://www.aliexpress.com/item/1005010239031646.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-37&pdp_ext_f=%7B%22order%22%3A%22273%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2115317.20%217466.04%21%21%2110566.50%215150.41%21%40211b80d117787228532404388e6c3b%2112000051646539720%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=V6wKRoplKGBB&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005010239031646%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,746.6,,0,2026-05-14T01:44:02.366630Z,1005010239031646
"Lenovo Xiaoxin Pro 16 GT 2026 Ai Laptop 16"" 2.8K OLED Ryzen AI 9 H 465 32GB 1TB Thin & Light Notebook",15595.42,15595.42,MAD,aliexpress,https://www.aliexpress.com/item/1005012189957334.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-38&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2122279.18%2115595.42%21%21%2115369.19%2110758.43%21%40211b80d117787228532404388e6c3b%2112000057742320486%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=gJrw5aMSG6ex&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012189957334%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,1559.54,,0,2026-05-14T01:44:02.366657Z,1005012189957334
2026 Mini PC Windows 11 Intel Core i9 10980HK Core i3 6100U Portable Desktop PC 16GB 32GB DDR4 2TB SSD Gaming Computer office PC,2051.05,2051.05,MAD,aliexpress,https://www.aliexpress.com/item/1005011717866238.html?aem_p4p_detail=202605131840535350822582633060000498101&algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-39&pdp_ext_f=%7B%22order%22%3A%22118%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%213120.05%212051.05%21%21%212152.35%211414.90%21%40211b80d117787228532404388e6c3b%2112000056684001469%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=7IwNzew3xjdV&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005011717866238%7C_p_origin_prod%3A&search_p4p_id=202605131840535350822582633060000498101_10,,,,electronics,,{},,laptop,computer,205.11,,0,2026-05-14T01:44:02.366691Z,1005011717866238
Lenovo ThinkBook 16+ 2025 Laptop intel Core Ultra 9 285H NVIDIA GeForce RTX5060 32+1T DDR5 8G 16 inch 165HZ Screen,18320.8,18320.80,MAD,aliexpress,https://www.aliexpress.com/item/1005012142168843.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-40&pdp_ext_f=%7B%22order%22%3A%222%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2126172.57%2118320.80%21%21%2118055.03%2112638.52%21%40211b80d117787228532404388e6c3b%2112000057601553406%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=RhqUcEaZXAHl&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012142168843%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,1832.08,,0,2026-05-14T01:44:02.366720Z,1005012142168843
BYONE Dual Screen Gaming Laptop Intel Core i7 9750H 16 inch +14 Inch Touch Screen Laptop 16GB 32GB RAM 1T 2TB SSD Metal Laptops,8867.49,8867.49,MAD,aliexpress,https://www.aliexpress.com/item/1005005853182672.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-41&pdp_ext_f=%7B%22order%22%3A%221%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2112667.86%218867.49%21%21%211286.73%21900.71%21%40211b80d117787228532404388e6c3b%2112000034581194479%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=sW8tYjne5wsz&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005005853182672%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,886.75,,0,2026-05-14T01:44:02.366750Z,1005005853182672
2025 New 7-inch Screen GPD MicroPC 2 Mini Laptop Intel® Core™ i3-N300/N250 16GB/512GB Portable Laptop Computer Notebook,5591.96,5591.96,MAD,aliexpress,https://www.aliexpress.com/item/1005009811350575.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-42&pdp_ext_f=%7B%22order%22%3A%2219%22%2C%22spu_best_type%22%3A%22price%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2111183.92%215591.96%21%21%211136.00%21568.00%21%40211b80d117787228532404388e6c3b%2112000050877531707%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=wOV0FpTkESeu&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009811350575%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,559.2,,0,2026-05-14T01:44:02.366789Z,1005009811350575
Mini Portable PC with Core i9 10980HK Windows 11 Pro 32GB RAM 1/2TB SSD PC Gamer WiFi 6 BT 5.2 4K Mini Desktop Office Gaming PC,2211.01,2211.01,MAD,aliexpress,https://www.aliexpress.com/item/1005009577593644.html?aem_p4p_detail=202605131840535350822582633060000498101&algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-43&pdp_ext_f=%7B%22order%22%3A%22106%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%213462.14%212211.01%21%21%212388.34%211525.25%21%40211b80d117787228532404388e6c3b%2112000057935653895%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895%3BpisId%3A5000000204879097&curPageLogUid=VseC7QxukKVf&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009577593644%7C_p_origin_prod%3A&search_p4p_id=202605131840535350822582633060000498101_11,,,,electronics,,{},,laptop,computer,221.1,,0,2026-05-14T01:44:02.366824Z,1005009577593644
2022 HUAWEI MateBook 14s 14.2 Inch Touchscreen 2.5K 90Hz Laptop i5-12500H/i7-12700H/i9-12900H 16GB 512GB/1TB Iris Xe Graphics,10048.34,10048.34,MAD,aliexpress,https://www.aliexpress.com/item/1005009094045625.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-44&pdp_ext_f=%7B%22order%22%3A%221%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%2116747.23%2110048.34%21%21%2111553.00%216931.80%21%40211b80d117787228532404388e6c3b%2112000056719948453%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=1EikICfxc6Xb&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009094045625%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,1004.83,,0,2026-05-14T01:44:02.366853Z,1005009094045625
AMD Ryzen R5 R7 Slim Gaming Laptop 15.6 Inch IPS Laptops Portable notbook computer pc Windows11 Fingerprint cheap price deal,6500.33,6500.33,MAD,aliexpress,https://www.aliexpress.com/item/1005009402851505.html?algo_pvid=46c4f7a9-2868-4767-818a-a20f7327044f&algo_exp_id=46c4f7a9-2868-4767-818a-a20f7327044f-45&pdp_ext_f=%7B%22order%22%3A%222%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21MAD%216500.33%216500.33%21%21%214484.22%214484.22%21%40211b80d117787228532404388e6c3b%2112000048997974404%21sea%21MA%210%21ABX%211%210%21n_tag%3A-29910%3Bd%3A54b994f7%3Bm03_new_user%3A-29895&curPageLogUid=u6P6ImimDSGS&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009402851505%7C_p_origin_prod%3A,,,,electronics,,{},,laptop,laptop,650.03,,0,2026-05-14T01:44:02.366885Z,1005009402851505
